location_id,location_name,sex_id,sex,year,measure_name,metric_name,mean,lower,upper
351,Guam,1,Males,2016,"Expected years lived, 20-64",,39.96715798,39.09160761,40.84601027
351,Guam,2,Females,1990,"Expected years lived, 20-64",,42.50493235,42.13745641,42.82244275
351,Guam,2,Females,1991,"Expected years lived, 20-64",,42.43628348,42.07674517,42.77251739
351,Guam,2,Females,1992,"Expected years lived, 20-64",,42.40688696,42.0445909,42.76988582
351,Guam,2,Females,1993,"Expected years lived, 20-64",,42.41786761,42.02402652,42.77587035
351,Guam,2,Females,1994,"Expected years lived, 20-64",,42.44045819,42.06902893,42.78093512
351,Guam,2,Females,1995,"Expected years lived, 20-64",,42.49077983,42.16134847,42.83072491
351,Guam,2,Females,1996,"Expected years lived, 20-64",,42.54646816,42.21794825,42.8820883
351,Guam,2,Females,1997,"Expected years lived, 20-64",,41.77056143,41.41417803,42.11937285
351,Guam,2,Females,1998,"Expected years lived, 20-64",,42.60459768,42.27974605,42.90932986
351,Guam,2,Females,1999,"Expected years lived, 20-64",,42.63937063,42.33656622,42.93440307
351,Guam,2,Females,2000,"Expected years lived, 20-64",,42.6728008,42.38090529,42.9668627
351,Guam,2,Females,2001,"Expected years lived, 20-64",,42.69030481,42.4041683,42.9772626
351,Guam,2,Females,2002,"Expected years lived, 20-64",,42.70583732,42.41027393,42.97091682
351,Guam,2,Females,2003,"Expected years lived, 20-64",,42.69640561,42.39870557,42.97059579
351,Guam,2,Females,2004,"Expected years lived, 20-64",,42.65776981,42.35924021,42.91455624
351,Guam,2,Females,2005,"Expected years lived, 20-64",,42.61479075,42.28632382,42.88782141
351,Guam,2,Females,2006,"Expected years lived, 20-64",,42.55352958,42.22967168,42.83190599
351,Guam,2,Females,2007,"Expected years lived, 20-64",,42.49645261,42.20151167,42.77695206
351,Guam,2,Females,2008,"Expected years lived, 20-64",,42.44644275,42.09406471,42.74485778
351,Guam,2,Females,2009,"Expected years lived, 20-64",,42.34773373,41.98496585,42.67365369
351,Guam,2,Females,2010,"Expected years lived, 20-64",,42.24996832,41.85119414,42.59585706
351,Guam,2,Females,2011,"Expected years lived, 20-64",,42.26149563,41.85009684,42.61379522
351,Guam,2,Females,2012,"Expected years lived, 20-64",,42.25256837,41.83364781,42.62698878
351,Guam,2,Females,2013,"Expected years lived, 20-64",,42.26819871,41.83463571,42.67765379
351,Guam,2,Females,2014,"Expected years lived, 20-64",,42.28278546,41.77631172,42.72001235
351,Guam,2,Females,2015,"Expected years lived, 20-64",,42.3064841,41.79717375,42.76435242
351,Guam,2,Females,2016,"Expected years lived, 20-64",,42.36082201,41.84479807,42.85276424
351,Guam,3,Both sexes,1990,"Expected years lived, 20-64",,41.40084975,41.07005318,41.75692601
351,Guam,3,Both sexes,1991,"Expected years lived, 20-64",,41.34686924,40.99213687,41.72207857
351,Guam,3,Both sexes,1992,"Expected years lived, 20-64",,41.34710413,40.95976454,41.69408507
351,Guam,3,Both sexes,1993,"Expected years lived, 20-64",,41.3491405,40.94505799,41.69193725
351,Guam,3,Both sexes,1994,"Expected years lived, 20-64",,41.35639209,41.00165543,41.7036051
351,Guam,3,Both sexes,1995,"Expected years lived, 20-64",,41.42734729,41.05986998,41.77306874
351,Guam,3,Both sexes,1996,"Expected years lived, 20-64",,41.4497374,41.0981544,41.76723616
351,Guam,3,Both sexes,1997,"Expected years lived, 20-64",,39.20676101,38.67951331,39.77512653
351,Guam,3,Both sexes,1998,"Expected years lived, 20-64",,41.58333459,41.26727915,41.89411714
351,Guam,3,Both sexes,1999,"Expected years lived, 20-64",,41.62413401,41.31754048,41.93704437
351,Guam,3,Both sexes,2000,"Expected years lived, 20-64",,41.65705798,41.33388538,41.9767613
351,Guam,3,Both sexes,2001,"Expected years lived, 20-64",,41.67103943,41.34556667,41.99860277
351,Guam,3,Both sexes,2002,"Expected years lived, 20-64",,41.67183113,41.35722397,41.99509932
351,Guam,3,Both sexes,2003,"Expected years lived, 20-64",,41.64056023,41.34550223,41.97813949
351,Guam,3,Both sexes,2004,"Expected years lived, 20-64",,41.56559198,41.24052146,41.89612852
351,Guam,3,Both sexes,2005,"Expected years lived, 20-64",,41.50663957,41.19561242,41.821404
351,Guam,3,Both sexes,2006,"Expected years lived, 20-64",,41.42451785,41.05427139,41.72174687
351,Guam,3,Both sexes,2007,"Expected years lived, 20-64",,41.27195387,40.90525394,41.58551916
351,Guam,3,Both sexes,2008,"Expected years lived, 20-64",,41.16018211,40.80579681,41.45538228
351,Guam,3,Both sexes,2009,"Expected years lived, 20-64",,41.11549776,40.77017742,41.45496973
351,Guam,3,Both sexes,2010,"Expected years lived, 20-64",,41.037604,40.68608384,41.40538657
351,Guam,3,Both sexes,2011,"Expected years lived, 20-64",,41.04672661,40.66438994,41.42184098
351,Guam,3,Both sexes,2012,"Expected years lived, 20-64",,41.01972242,40.57847856,41.40566559
351,Guam,3,Both sexes,2013,"Expected years lived, 20-64",,40.99703682,40.52281496,41.42646665
351,Guam,3,Both sexes,2014,"Expected years lived, 20-64",,41.02827504,40.50838404,41.5258474
351,Guam,3,Both sexes,2015,"Expected years lived, 20-64",,41.04234839,40.49359455,41.61331986
351,Guam,3,Both sexes,2016,"Expected years lived, 20-64",,41.10737987,40.53677172,41.65289453
376,Northern Mariana Islands,1,Males,1990,"Expected years lived, 20-64",,41.38966868,40.52590911,42.29837488
376,Northern Mariana Islands,1,Males,1991,"Expected years lived, 20-64",,41.51823505,40.68935421,42.39494239
376,Northern Mariana Islands,1,Males,1992,"Expected years lived, 20-64",,41.62134917,40.8114663,42.47563686
376,Northern Mariana Islands,1,Males,1993,"Expected years lived, 20-64",,41.71532605,40.93024412,42.49975589
376,Northern Mariana Islands,1,Males,1994,"Expected years lived, 20-64",,41.79700871,41.00086531,42.53418759
376,Northern Mariana Islands,1,Males,1995,"Expected years lived, 20-64",,41.8640276,41.11251741,42.5605679
376,Northern Mariana Islands,1,Males,1996,"Expected years lived, 20-64",,41.92594183,41.22021564,42.5835955
376,Northern Mariana Islands,1,Males,1997,"Expected years lived, 20-64",,41.97556047,41.30584038,42.61410517
376,Northern Mariana Islands,1,Males,1998,"Expected years lived, 20-64",,42.01001877,41.35055042,42.62683975
376,Northern Mariana Islands,1,Males,1999,"Expected years lived, 20-64",,42.10917254,41.4575778,42.71825026
376,Northern Mariana Islands,1,Males,2000,"Expected years lived, 20-64",,42.16784351,41.54011879,42.76079183
376,Northern Mariana Islands,1,Males,2001,"Expected years lived, 20-64",,42.18731798,41.56020411,42.7685234
376,Northern Mariana Islands,1,Males,2002,"Expected years lived, 20-64",,42.1884522,41.56334078,42.77487869
376,Northern Mariana Islands,1,Males,2003,"Expected years lived, 20-64",,42.19682593,41.58845386,42.77838798
376,Northern Mariana Islands,1,Males,2004,"Expected years lived, 20-64",,42.17105399,41.57253598,42.73103544
376,Northern Mariana Islands,1,Males,2005,"Expected years lived, 20-64",,42.11157582,41.49021559,42.68664896
376,Northern Mariana Islands,1,Males,2006,"Expected years lived, 20-64",,42.17662564,41.53102098,42.73957375
376,Northern Mariana Islands,1,Males,2007,"Expected years lived, 20-64",,42.11184282,41.48175003,42.68417447
376,Northern Mariana Islands,1,Males,2008,"Expected years lived, 20-64",,42.10437511,41.43187072,42.67472971
376,Northern Mariana Islands,1,Males,2009,"Expected years lived, 20-64",,42.04452128,41.37700331,42.63376949
376,Northern Mariana Islands,1,Males,2010,"Expected years lived, 20-64",,42.03457566,41.3349857,42.64671294
376,Northern Mariana Islands,1,Males,2011,"Expected years lived, 20-64",,41.99353203,41.27967638,42.62981963
376,Northern Mariana Islands,1,Males,2012,"Expected years lived, 20-64",,41.93318151,41.19866341,42.5725171
376,Northern Mariana Islands,1,Males,2013,"Expected years lived, 20-64",,41.88316551,41.11634944,42.55900406
376,Northern Mariana Islands,1,Males,2014,"Expected years lived, 20-64",,41.84562871,41.04487459,42.51889212
376,Northern Mariana Islands,1,Males,2015,"Expected years lived, 20-64",,41.82657655,41.01633219,42.52427156
376,Northern Mariana Islands,1,Males,2016,"Expected years lived, 20-64",,41.85738349,41.06382484,42.56949934
376,Northern Mariana Islands,2,Females,1990,"Expected years lived, 20-64",,42.18295711,41.42807927,42.8339588
376,Northern Mariana Islands,2,Females,1991,"Expected years lived, 20-64",,42.28914208,41.59376768,42.92300866
376,Northern Mariana Islands,2,Females,1992,"Expected years lived, 20-64",,42.38312437,41.70590783,42.99251247
376,Northern Mariana Islands,2,Females,1993,"Expected years lived, 20-64",,42.46453392,41.77831882,43.03652007
376,Northern Mariana Islands,2,Females,1994,"Expected years lived, 20-64",,42.53835555,41.88895691,43.10531981
376,Northern Mariana Islands,2,Females,1995,"Expected years lived, 20-64",,42.60087224,41.95930212,43.13593063
376,Northern Mariana Islands,2,Females,1996,"Expected years lived, 20-64",,42.65041283,42.03045503,43.16595348
376,Northern Mariana Islands,2,Females,1997,"Expected years lived, 20-64",,42.69429253,42.10574622,43.19695162
376,Northern Mariana Islands,2,Females,1998,"Expected years lived, 20-64",,42.73385998,42.17043292,43.22858921
376,Northern Mariana Islands,2,Females,1999,"Expected years lived, 20-64",,42.75975406,42.21918283,43.23764473
376,Northern Mariana Islands,2,Females,2000,"Expected years lived, 20-64",,42.83998449,42.31581937,43.30988033
376,Northern Mariana Islands,2,Females,2001,"Expected years lived, 20-64",,42.84326176,42.31624652,43.30597701
376,Northern Mariana Islands,2,Females,2002,"Expected years lived, 20-64",,42.87403217,42.34299402,43.31634476
376,Northern Mariana Islands,2,Females,2003,"Expected years lived, 20-64",,42.91502533,42.40698456,43.34307709
376,Northern Mariana Islands,2,Females,2004,"Expected years lived, 20-64",,42.93181431,42.43334676,43.35220753
376,Northern Mariana Islands,2,Females,2005,"Expected years lived, 20-64",,42.92867186,42.44330539,43.33958059
376,Northern Mariana Islands,2,Females,2006,"Expected years lived, 20-64",,42.94586041,42.46178312,43.36399619
376,Northern Mariana Islands,2,Females,2007,"Expected years lived, 20-64",,42.97042776,42.50188858,43.40331332
376,Northern Mariana Islands,2,Females,2008,"Expected years lived, 20-64",,42.99020495,42.5069228,43.41010188
376,Northern Mariana Islands,2,Females,2009,"Expected years lived, 20-64",,42.981735,42.49240259,43.39308522
376,Northern Mariana Islands,2,Females,2010,"Expected years lived, 20-64",,42.98767871,42.49185104,43.39275742
376,Northern Mariana Islands,2,Females,2011,"Expected years lived, 20-64",,42.9552879,42.43467128,43.37512075
376,Northern Mariana Islands,2,Females,2012,"Expected years lived, 20-64",,42.94199384,42.40301458,43.38012797
376,Northern Mariana Islands,2,Females,2013,"Expected years lived, 20-64",,42.91392453,42.35909243,43.35834377
376,Northern Mariana Islands,2,Females,2014,"Expected years lived, 20-64",,42.89536361,42.34657932,43.34646419
376,Northern Mariana Islands,2,Females,2015,"Expected years lived, 20-64",,42.89193271,42.32230687,43.3643348
376,Northern Mariana Islands,2,Females,2016,"Expected years lived, 20-64",,42.91852005,42.35798608,43.41402125
376,Northern Mariana Islands,3,Both sexes,1990,"Expected years lived, 20-64",,41.76340806,41.11179451,42.43971113
376,Northern Mariana Islands,3,Both sexes,1991,"Expected years lived, 20-64",,41.88494685,41.25946049,42.51149678
376,Northern Mariana Islands,3,Both sexes,1992,"Expected years lived, 20-64",,41.98631061,41.39099242,42.56198737
376,Northern Mariana Islands,3,Both sexes,1993,"Expected years lived, 20-64",,42.0769943,41.50831556,42.61672627
376,Northern Mariana Islands,3,Both sexes,1994,"Expected years lived, 20-64",,42.15743782,41.59632656,42.67071703
376,Northern Mariana Islands,3,Both sexes,1995,"Expected years lived, 20-64",,42.2248344,41.68146138,42.71944132
376,Northern Mariana Islands,3,Both sexes,1996,"Expected years lived, 20-64",,42.28011087,41.76468376,42.75093215
376,Northern Mariana Islands,3,Both sexes,1997,"Expected years lived, 20-64",,42.32603007,41.83277449,42.76452117
376,Northern Mariana Islands,3,Both sexes,1998,"Expected years lived, 20-64",,42.36148771,41.90843088,42.78736882
376,Northern Mariana Islands,3,Both sexes,1999,"Expected years lived, 20-64",,42.42626963,42.00193671,42.83169111
376,Northern Mariana Islands,3,Both sexes,2000,"Expected years lived, 20-64",,42.49201513,42.07516498,42.90567927
376,Northern Mariana Islands,3,Both sexes,2001,"Expected years lived, 20-64",,42.50352369,42.11934745,42.91107592
376,Northern Mariana Islands,3,Both sexes,2002,"Expected years lived, 20-64",,42.51671676,42.13865842,42.91634074
376,Northern Mariana Islands,3,Both sexes,2003,"Expected years lived, 20-64",,42.53850739,42.16018532,42.94638423
376,Northern Mariana Islands,3,Both sexes,2004,"Expected years lived, 20-64",,42.53254526,42.1454155,42.92336522
376,Northern Mariana Islands,3,Both sexes,2005,"Expected years lived, 20-64",,42.50209388,42.0951882,42.87732557
376,Northern Mariana Islands,3,Both sexes,2006,"Expected years lived, 20-64",,42.53923644,42.12199591,42.91232445
376,Northern Mariana Islands,3,Both sexes,2007,"Expected years lived, 20-64",,42.51814154,42.08631389,42.88146998
376,Northern Mariana Islands,3,Both sexes,2008,"Expected years lived, 20-64",,42.51564797,42.08668159,42.87978886
376,Northern Mariana Islands,3,Both sexes,2009,"Expected years lived, 20-64",,42.47745526,42.03476656,42.8619454
376,Northern Mariana Islands,3,Both sexes,2010,"Expected years lived, 20-64",,42.47376597,42.01009146,42.87301897
376,Northern Mariana Islands,3,Both sexes,2011,"Expected years lived, 20-64",,42.43660919,41.96377139,42.85456141
376,Northern Mariana Islands,3,Both sexes,2012,"Expected years lived, 20-64",,42.39684444,41.9019636,42.82640783
376,Northern Mariana Islands,3,Both sexes,2013,"Expected years lived, 20-64",,42.35677968,41.85413291,42.79278841
376,Northern Mariana Islands,3,Both sexes,2014,"Expected years lived, 20-64",,42.32773001,41.81253452,42.76487416
376,Northern Mariana Islands,3,Both sexes,2015,"Expected years lived, 20-64",,42.31538959,41.77179171,42.7622759
376,Northern Mariana Islands,3,Both sexes,2016,"Expected years lived, 20-64",,42.3439087,41.83300872,42.79336398
385,Puerto Rico,1,Males,1990,"Expected years lived, 20-64",,39.18686574,38.8826805,39.46680278
385,Puerto Rico,1,Males,1991,"Expected years lived, 20-64",,39.02463206,38.68808886,39.33059488
385,Puerto Rico,1,Males,1992,"Expected years lived, 20-64",,38.8730361,38.52051041,39.18811273
385,Puerto Rico,1,Males,1993,"Expected years lived, 20-64",,38.87501454,38.5246511,39.19497501
385,Puerto Rico,1,Males,1994,"Expected years lived, 20-64",,38.66028907,38.30624728,38.98007524
385,Puerto Rico,1,Males,1995,"Expected years lived, 20-64",,38.84675399,38.51387392,39.13900143
385,Puerto Rico,1,Males,1996,"Expected years lived, 20-64",,39.01517948,38.69927889,39.30527115
385,Puerto Rico,1,Males,1997,"Expected years lived, 20-64",,39.5707778,39.29701643,39.84261097
385,Puerto Rico,1,Males,1998,"Expected years lived, 20-64",,39.88466597,39.64467591,40.16582043
385,Puerto Rico,1,Males,1999,"Expected years lived, 20-64",,39.98923928,39.75242753,40.28061583
385,Puerto Rico,1,Males,2000,"Expected years lived, 20-64",,40.12099626,39.87819387,40.39619401
385,Puerto Rico,1,Males,2001,"Expected years lived, 20-64",,40.20238304,39.95968597,40.46966859
385,Puerto Rico,1,Males,2002,"Expected years lived, 20-64",,40.36744988,40.13775019,40.62907688
385,Puerto Rico,1,Males,2003,"Expected years lived, 20-64",,40.50901868,40.2740403,40.75266114
385,Puerto Rico,1,Males,2004,"Expected years lived, 20-64",,40.58663058,40.35309715,40.8301151
385,Puerto Rico,1,Males,2005,"Expected years lived, 20-64",,40.67758431,40.42531128,40.90149452
385,Puerto Rico,1,Males,2006,"Expected years lived, 20-64",,40.77004815,40.52444309,40.97700676
385,Puerto Rico,1,Males,2007,"Expected years lived, 20-64",,40.86220331,40.63284001,41.06635292
385,Puerto Rico,1,Males,2008,"Expected years lived, 20-64",,40.90411739,40.68294333,41.10803048
385,Puerto Rico,1,Males,2009,"Expected years lived, 20-64",,40.98857986,40.77714265,41.2007794
385,Puerto Rico,1,Males,2010,"Expected years lived, 20-64",,41.06408646,40.84099667,41.27654001
385,Puerto Rico,1,Males,2011,"Expected years lived, 20-64",,41.15452726,40.91466244,41.37350294
385,Puerto Rico,1,Males,2012,"Expected years lived, 20-64",,41.27260609,41.00871411,41.5052416
385,Puerto Rico,1,Males,2013,"Expected years lived, 20-64",,41.36026581,41.08376959,41.60626124
385,Puerto Rico,1,Males,2014,"Expected years lived, 20-64",,41.45183813,41.1647977,41.72048109
385,Puerto Rico,1,Males,2015,"Expected years lived, 20-64",,41.47763732,41.16448283,41.79155994
385,Puerto Rico,1,Males,2016,"Expected years lived, 20-64",,41.50193671,41.13862236,41.84536347
385,Puerto Rico,2,Females,1990,"Expected years lived, 20-64",,42.60370279,42.4925738,42.71294876
385,Puerto Rico,2,Females,1991,"Expected years lived, 20-64",,42.57647245,42.46202856,42.68368298
385,Puerto Rico,2,Females,1992,"Expected years lived, 20-64",,42.56644688,42.45571743,42.67428494
385,Puerto Rico,2,Females,1993,"Expected years lived, 20-64",,42.583397,42.47539498,42.6916969
385,Puerto Rico,2,Females,1994,"Expected years lived, 20-64",,42.49414695,42.37964327,42.61514942
385,Puerto Rico,2,Females,1995,"Expected years lived, 20-64",,42.53322518,42.42182187,42.65603843
385,Puerto Rico,2,Females,1996,"Expected years lived, 20-64",,42.54720797,42.4300162,42.66486905
385,Puerto Rico,2,Females,1997,"Expected years lived, 20-64",,42.71591896,42.60281503,42.83068569
385,Puerto Rico,2,Females,1998,"Expected years lived, 20-64",,42.84100088,42.73584733,42.94313105
385,Puerto Rico,2,Females,1999,"Expected years lived, 20-64",,42.86958196,42.76611537,42.97363469
385,Puerto Rico,2,Females,2000,"Expected years lived, 20-64",,42.94641485,42.8374091,43.04782674
385,Puerto Rico,2,Females,2001,"Expected years lived, 20-64",,42.99606344,42.89148607,43.09847549
385,Puerto Rico,2,Females,2002,"Expected years lived, 20-64",,43.06711427,42.96520558,43.1630658
385,Puerto Rico,2,Females,2003,"Expected years lived, 20-64",,43.14399421,43.04502888,43.23335923
385,Puerto Rico,2,Females,2004,"Expected years lived, 20-64",,43.15985862,43.06416546,43.24875933
385,Puerto Rico,2,Females,2005,"Expected years lived, 20-64",,43.19306109,43.1025731,43.27584463
385,Puerto Rico,2,Females,2006,"Expected years lived, 20-64",,43.23257948,43.14064724,43.3105707
385,Puerto Rico,2,Females,2007,"Expected years lived, 20-64",,43.26697135,43.1760415,43.34599145
385,Puerto Rico,2,Females,2008,"Expected years lived, 20-64",,43.3047404,43.21470024,43.3884591
385,Puerto Rico,2,Females,2009,"Expected years lived, 20-64",,43.33165604,43.25170589,43.41385409
385,Puerto Rico,2,Females,2010,"Expected years lived, 20-64",,43.38441594,43.29854013,43.4645213
385,Puerto Rico,2,Females,2011,"Expected years lived, 20-64",,43.42712258,43.33569682,43.50815579
385,Puerto Rico,2,Females,2012,"Expected years lived, 20-64",,43.47155964,43.37300658,43.55872125
385,Puerto Rico,2,Females,2013,"Expected years lived, 20-64",,43.4961403,43.38681516,43.59464403
385,Puerto Rico,2,Females,2014,"Expected years lived, 20-64",,43.52608442,43.40978547,43.64189412
385,Puerto Rico,2,Females,2015,"Expected years lived, 20-64",,43.54536761,43.41507505,43.67708688
385,Puerto Rico,2,Females,2016,"Expected years lived, 20-64",,43.5634587,43.41335118,43.71445707
385,Puerto Rico,3,Both sexes,1990,"Expected years lived, 20-64",,40.92591721,40.75595675,41.08964014
385,Puerto Rico,3,Both sexes,1991,"Expected years lived, 20-64",,40.82946143,40.63659129,41.00430968
385,Puerto Rico,3,Both sexes,1992,"Expected years lived, 20-64",,40.74739158,40.55394577,40.93079321
385,Puerto Rico,3,Both sexes,1993,"Expected years lived, 20-64",,40.75587418,40.56489405,40.9355553
385,Puerto Rico,3,Both sexes,1994,"Expected years lived, 20-64",,40.60030188,40.40611167,40.76377521
385,Puerto Rico,3,Both sexes,1995,"Expected years lived, 20-64",,40.71257525,40.52874156,40.87192291
385,Puerto Rico,3,Both sexes,1996,"Expected years lived, 20-64",,40.804012,40.62994662,40.96031926
385,Puerto Rico,3,Both sexes,1997,"Expected years lived, 20-64",,41.16772154,41.01430894,41.31233746
385,Puerto Rico,3,Both sexes,1998,"Expected years lived, 20-64",,41.38715995,41.25437566,41.53331954
385,Puerto Rico,3,Both sexes,1999,"Expected years lived, 20-64",,41.45335618,41.31574417,41.60861367
385,Puerto Rico,3,Both sexes,2000,"Expected years lived, 20-64",,41.55784325,41.42421806,41.71020774
385,Puerto Rico,3,Both sexes,2001,"Expected years lived, 20-64",,41.62216193,41.49834714,41.76881986
385,Puerto Rico,3,Both sexes,2002,"Expected years lived, 20-64",,41.73954269,41.6249302,41.8777999
385,Puerto Rico,3,Both sexes,2003,"Expected years lived, 20-64",,41.84856305,41.73556093,41.98700828
385,Puerto Rico,3,Both sexes,2004,"Expected years lived, 20-64",,41.89512121,41.7819087,42.02943039
385,Puerto Rico,3,Both sexes,2005,"Expected years lived, 20-64",,41.95699684,41.83931327,42.08261516
385,Puerto Rico,3,Both sexes,2006,"Expected years lived, 20-64",,42.02186888,41.90326296,42.13919715
385,Puerto Rico,3,Both sexes,2007,"Expected years lived, 20-64",,42.08391274,41.96946799,42.19202616
385,Puerto Rico,3,Both sexes,2008,"Expected years lived, 20-64",,42.12269888,42.01303922,42.2340757
385,Puerto Rico,3,Both sexes,2009,"Expected years lived, 20-64",,42.17705552,42.06824192,42.29202444
385,Puerto Rico,3,Both sexes,2010,"Expected years lived, 20-64",,42.23954649,42.12668283,42.35488628
385,Puerto Rico,3,Both sexes,2011,"Expected years lived, 20-64",,42.30482024,42.18655436,42.42103782
385,Puerto Rico,3,Both sexes,2012,"Expected years lived, 20-64",,42.38525481,42.25846253,42.50403489
385,Puerto Rico,3,Both sexes,2013,"Expected years lived, 20-64",,42.44112161,42.2953685,42.57418839
385,Puerto Rico,3,Both sexes,2014,"Expected years lived, 20-64",,42.50095867,42.33243804,42.64773475
385,Puerto Rico,3,Both sexes,2015,"Expected years lived, 20-64",,42.52176385,42.33417214,42.69662022
385,Puerto Rico,3,Both sexes,2016,"Expected years lived, 20-64",,42.540884,42.3298256,42.73302691
422,"Virgin Islands, U.S.",1,Males,1990,"Expected years lived, 20-64",,39.94344588,39.41527454,40.48239256
422,"Virgin Islands, U.S.",1,Males,1991,"Expected years lived, 20-64",,39.93002816,39.34323422,40.42822462
422,"Virgin Islands, U.S.",1,Males,1992,"Expected years lived, 20-64",,39.90468933,39.30906488,40.40798636
422,"Virgin Islands, U.S.",1,Males,1993,"Expected years lived, 20-64",,39.88056137,39.31189375,40.39399155
422,"Virgin Islands, U.S.",1,Males,1994,"Expected years lived, 20-64",,39.8511261,39.26446299,40.37591539
422,"Virgin Islands, U.S.",1,Males,1995,"Expected years lived, 20-64",,39.78649641,39.21399874,40.31359556
422,"Virgin Islands, U.S.",1,Males,1996,"Expected years lived, 20-64",,39.91878465,39.36084601,40.41465673
422,"Virgin Islands, U.S.",1,Males,1997,"Expected years lived, 20-64",,39.92387052,39.39738908,40.41376193
422,"Virgin Islands, U.S.",1,Males,1998,"Expected years lived, 20-64",,39.96309414,39.46613926,40.4185004
422,"Virgin Islands, U.S.",1,Males,1999,"Expected years lived, 20-64",,39.99379753,39.52943737,40.43978415
422,"Virgin Islands, U.S.",1,Males,2000,"Expected years lived, 20-64",,40.04895808,39.61429252,40.49863988
422,"Virgin Islands, U.S.",1,Males,2001,"Expected years lived, 20-64",,40.10997421,39.69477789,40.53567607
422,"Virgin Islands, U.S.",1,Males,2002,"Expected years lived, 20-64",,40.14359402,39.74770605,40.59337642
422,"Virgin Islands, U.S.",1,Males,2003,"Expected years lived, 20-64",,40.15708833,39.77051874,40.61158919
422,"Virgin Islands, U.S.",1,Males,2004,"Expected years lived, 20-64",,40.13909953,39.73841839,40.57659639
422,"Virgin Islands, U.S.",1,Males,2005,"Expected years lived, 20-64",,40.17845756,39.74772587,40.58488197
422,"Virgin Islands, U.S.",1,Males,2006,"Expected years lived, 20-64",,40.21816304,39.78940663,40.6310743
422,"Virgin Islands, U.S.",1,Males,2007,"Expected years lived, 20-64",,40.19611683,39.74299509,40.62000344
422,"Virgin Islands, U.S.",1,Males,2008,"Expected years lived, 20-64",,40.2156453,39.72522689,40.6436489
422,"Virgin Islands, U.S.",1,Males,2009,"Expected years lived, 20-64",,40.20801395,39.68334793,40.64083829
422,"Virgin Islands, U.S.",1,Males,2010,"Expected years lived, 20-64",,40.20022773,39.63405242,40.66431533
422,"Virgin Islands, U.S.",1,Males,2011,"Expected years lived, 20-64",,40.25900995,39.7244635,40.74286127
422,"Virgin Islands, U.S.",1,Males,2012,"Expected years lived, 20-64",,40.28586889,39.69306233,40.8150887
422,"Virgin Islands, U.S.",1,Males,2013,"Expected years lived, 20-64",,40.32482347,39.68946309,40.94138881
422,"Virgin Islands, U.S.",1,Males,2014,"Expected years lived, 20-64",,40.36566971,39.67632907,41.03179478
422,"Virgin Islands, U.S.",1,Males,2015,"Expected years lived, 20-64",,40.41736795,39.72304896,41.16548322
422,"Virgin Islands, U.S.",1,Males,2016,"Expected years lived, 20-64",,40.51767359,39.80470295,41.36113686
422,"Virgin Islands, U.S.",2,Females,1990,"Expected years lived, 20-64",,42.33948633,42.08663591,42.58637529
422,"Virgin Islands, U.S.",2,Females,1991,"Expected years lived, 20-64",,42.35358495,42.09122669,42.60867284
422,"Virgin Islands, U.S.",2,Females,1992,"Expected years lived, 20-64",,42.37177816,42.11469303,42.62679104
422,"Virgin Islands, U.S.",2,Females,1993,"Expected years lived, 20-64",,42.39354883,42.12767983,42.6313953
422,"Virgin Islands, U.S.",2,Females,1994,"Expected years lived, 20-64",,42.40736731,42.13917843,42.63152811
422,"Virgin Islands, U.S.",2,Females,1995,"Expected years lived, 20-64",,42.37805778,42.09602209,42.60360172
422,"Virgin Islands, U.S.",2,Females,1996,"Expected years lived, 20-64",,42.48893638,42.22605814,42.71309289
422,"Virgin Islands, U.S.",2,Females,1997,"Expected years lived, 20-64",,42.52731868,42.28380588,42.74717606
422,"Virgin Islands, U.S.",2,Females,1998,"Expected years lived, 20-64",,42.56605317,42.30950485,42.78915243
422,"Virgin Islands, U.S.",2,Females,1999,"Expected years lived, 20-64",,42.60596668,42.34789413,42.83760683
422,"Virgin Islands, U.S.",2,Females,2000,"Expected years lived, 20-64",,42.65102534,42.40784267,42.87627943
422,"Virgin Islands, U.S.",2,Females,2001,"Expected years lived, 20-64",,42.68747404,42.46087128,42.9060629
422,"Virgin Islands, U.S.",2,Females,2002,"Expected years lived, 20-64",,42.71397681,42.48816386,42.92386937
422,"Virgin Islands, U.S.",2,Females,2003,"Expected years lived, 20-64",,42.71818143,42.50067874,42.92681123
422,"Virgin Islands, U.S.",2,Females,2004,"Expected years lived, 20-64",,42.74934273,42.52607038,42.94804916
422,"Virgin Islands, U.S.",2,Females,2005,"Expected years lived, 20-64",,42.77812855,42.55100678,42.97495404
422,"Virgin Islands, U.S.",2,Females,2006,"Expected years lived, 20-64",,42.79276826,42.56890265,43.00774273
422,"Virgin Islands, U.S.",2,Females,2007,"Expected years lived, 20-64",,42.83632998,42.61517252,43.05294186
422,"Virgin Islands, U.S.",2,Females,2008,"Expected years lived, 20-64",,42.87954591,42.6656548,43.10359463
422,"Virgin Islands, U.S.",2,Females,2009,"Expected years lived, 20-64",,42.89731964,42.67811145,43.12040447
422,"Virgin Islands, U.S.",2,Females,2010,"Expected years lived, 20-64",,42.88467611,42.66471219,43.11675318
422,"Virgin Islands, U.S.",2,Females,2011,"Expected years lived, 20-64",,42.93528473,42.71790002,43.16913113
422,"Virgin Islands, U.S.",2,Females,2012,"Expected years lived, 20-64",,42.95174893,42.73401589,43.21140888
